50	505	20
50	1582	21
50	4344	22
50	1051	23
50	279	24
50	158	25
50	2372	26
50	2854	27
50	1954	28
50	4546	29
50	365	30
50	527	31
50	1749	32
50	1036	33
50	1351	34
50	3810	35
50	1787	36
50	4216	37
50	4377	38
50	1617	39
50	3884	40
50	4	41
50	4943	42
50	4202	43
50	2753	44
50	2234	45
50	1977	46
50	4191	47
50	4309	48
50	2789	49
50	3134	50
50	2291	51
50	1437	52
50	780	53
50	3412	54
50	2083	55
50	894	56
50	4934	57
50	2001	58
50	1007	59
50	2727	60
50	4656	61
50	3433	62
50	3735	63
50	548	64
50	2475	65
50	1180	66
50	3328	67
50	4028	68
50	4110	69
50	4652	70
50	3219	71
50	2645	72
50	2565	73
50	1341	74
50	3142	75
50	4043	76
50	920	77
50	3689	78
50	1230	79
50	2342	80
50	652	81
50	2065	82
50	3888	83
50	4495	84
50	426	85
50	3475	86
50	2829	87
50	4053	88
50	2053	89
50	1546	90
50	121	91
50	4318	92
50	3063	93
50	4280	94
50	326	95
50	93	96
50	3272	97
50	3427	98
50	3446	99
50	3710	100
51	4967	1
51	551	2
51	4235	3
51	4319	4
51	1125	5
51	2767	6
51	1772	7
51	2089	8
51	1494	9
51	3689	10
51	1512	11
51	3174	12
51	1599	13
51	1046	14
51	4183	15
51	2358	16
51	3905	17
51	2076	18
51	2460	19
51	364	20
51	1115	21
51	2244	22
51	4256	23
51	3910	24
51	2925	25
51	1161	26
51	3502	27
51	4518	28
51	1126	29
51	3109	30
51	255	31
51	1401	32
51	300	33
51	2339	34
51	263	35
51	3459	36
51	4394	37
51	4862	38
51	3622	39
51	3141	40
51	3833	41
51	1648	42
51	2239	43
51	4734	44
51	2727	45
51	1818	46
51	274	47
51	3624	48
51	4097	49
51	124	50
51	342	51
51	280	52
51	1276	53
51	2458	54
51	3057	55
51	2179	56
51	206	57
51	2643	58
51	3385	59
51	1422	60
51	1617	61
51	3045	62
51	4166	63
51	2467	64
51	1025	65
51	3373	66
51	45	67
51	3272	68
51	1364	69
51	4318	70
51	2791	71
51	1159	72
51	4500	73
51	1047	74
51	2229	75
51	3850	76
51	607	77
51	4599	78
51	1143	79
51	1994	80
51	722	81
51	104	82
51	360	83
51	3637	84
51	1474	85
51	2932	86
51	3860	87
51	896	88
51	1696	89
51	1591	90
51	1544	91
51	433	92
51	1140	93
51	2927	94
51	1435	95
51	2038	96
51	1519	97
51	3461	98
51	4596	99
51	3781	100
53	4967	1
53	551	2
53	4235	3
53	3689	4
53	1772	5
53	1125	6
53	4319	7
53	2767	8
53	3905	9
53	1599	10
53	1046	11
53	4683	12
53	4256	13
53	3910	14
53	1161	15
53	1494	16
53	2089	17
53	2460	18
53	4183	19
53	2339	20
53	3833	21
53	3622	22
53	2239	23
53	4518	24
53	280	25
53	3174	26
53	1115	27
53	364	28
53	2076	29
53	1401	30
53	2925	31
53	3230	32
53	300	33
53	3502	34
53	3860	35
53	360	36
53	4394	37
53	2358	38
53	3109	39
53	4734	40
53	2244	41
53	3069	42
53	3373	43
53	3057	44
53	1126	45
53	5062	46
53	1314	47
53	263	48
53	1818	49
53	4862	50
53	3141	51
53	1159	52
53	3045	53
53	3583	54
53	4166	55
53	274	56
53	3850	57
53	2467	58
53	1474	59
53	1100	60
53	2727	61
53	2458	62
53	4318	63
53	2643	64
53	1143	65
53	3624	66
53	2179	67
53	1364	68
53	3272	69
53	1025	70
53	1140	71
53	896	72
53	1617	73
53	206	74
53	4052	75
53	1427	76
53	2380	77
53	3637	78
53	607	79
53	104	80
53	2932	81
53	342	82
53	124	83
53	4167	84
53	1078	85
53	521	86
53	4511	87
53	4293	88
53	1422	89
53	1696	90
53	1994	91
53	88	92
53	3868	93
53	2753	94
53	1544	95
53	3385	96
53	45	97
53	1497	98
53	433	99
53	4015	100
54	287	1
54	4624	2
54	3640	3
54	714	4
54	3269	5
54	3528	6
54	1717	7
54	1283	8
54	605	9
54	2921	10
54	1696	11
54	967	12
54	2449	13
54	4276	14
54	2826	15
54	1421	16
54	2398	17
54	3554	18
54	2197	19
54	1096	20
54	1366	21
54	904	22
54	979	23
54	4890	24
54	2083	25
54	4173	26
54	2632	27
54	5013	28
54	4594	29
54	4297	30
54	620	31
54	1933	32
54	2117	33
54	4644	34
54	1269	35
54	3856	36
54	944	37
54	288	38
54	971	39
54	4320	40
54	2468	41
54	501	42
54	2092	43
54	4069	44
54	4446	45
54	2500	46
54	2177	47
54	1077	48
54	2337	49
54	897	50
54	1882	51
54	3935	52
54	1234	53
54	3069	54
54	1893	55
54	4473	56
54	3162	57
54	2437	58
54	453	59
54	4157	60
54	1763	61
54	2345	62
54	289	63
54	4763	64
54	763	65
54	4507	66
54	1218	67
54	2121	68
54	3400	69
54	4162	70
54	5102	71
54	2360	72
54	3527	73
54	3479	74
54	2599	75
54	4543	76
54	2834	77
54	4400	78
54	510	79
54	665	80
54	3360	81
54	4455	82
54	3303	83
54	229	84
54	4070	85
54	3077	86
54	4793	87
54	3778	88
54	1505	89
54	3763	90
54	855	91
54	4169	92
54	2245	93
54	3507	94
54	2978	95
54	2349	96
54	1568	97
54	2393	98
54	239	99
54	4288	100
56	917	1
56	1945	2
56	2565	3
56	1838	4
56	1948	5
56	3601	6
56	3999	7
56	4368	8
56	1253	9
56	635	10
56	4584	11
56	1459	12
56	1762	13
56	4516	14
56	1817	15
56	1684	16
56	667	17
56	1196	18
56	2256	19
56	1474	20
56	4469	21
56	3952	22
56	781	23
56	857	24
56	717	25
56	2343	26
56	529	27
56	1409	28
56	2762	29
56	199	30
56	2635	31
56	3365	32
56	832	33
56	4862	34
56	5	35
56	3157	36
56	289	37
56	3190	38
56	831	39
56	1212	40
56	496	41
56	899	42
56	4529	43
56	2401	44
56	686	45
56	4717	46
56	295	47
56	3657	48
56	1383	49
56	2173	50
56	2007	51
56	650	52
56	817	53
56	1611	54
56	2383	55
56	4689	56
56	193	57
56	3511	58
56	1134	59
56	4342	60
56	3276	61
56	4183	62
56	4570	63
56	3557	64
56	4470	65
56	3622	66
56	1975	67
56	818	68
56	3989	69
56	3515	70
56	1	71
56	3216	72
56	1774	73
56	313	74
56	5013	75
56	4534	76
56	1308	77
56	1890	78
56	768	79
56	4400	80
56	3372	81
56	3588	82
56	3345	83
56	3463	84
56	4680	85
56	5046	86
56	3397	87
56	2269	88
56	2468	89
56	1286	90
56	1028	91
56	3640	92
56	2001	93
56	962	94
56	1344	95
56	1794	96
56	3895	97
56	104	98
56	19	99
56	4922	100
57	917	1
57	1266	2
57	4549	3
57	3668	4
57	3350	5
57	3950	6
57	5015	7
57	886	8
57	2051	9
57	199	10
57	3371	11
57	2474	12
57	4168	13
57	2881	14
57	3606	15
57	136	16
57	312	17
57	3115	18
57	175	19
57	3989	20
57	4675	21
57	2489	22
57	1846	23
57	1708	24
57	2849	25
57	3094	26
57	3748	27
57	923	28
57	4491	29
57	4308	30
57	4342	31
57	2214	32
57	1781	33
57	2339	34
57	1610	35
57	1211	36
57	4471	37
57	37	38
57	3166	39
57	3587	40
57	67	41
57	4126	42
57	3735	43
57	3075	44
57	2636	45
57	2136	46
57	831	47
57	3622	48
57	1311	49
57	5019	50
57	1315	51
57	41	52
57	5023	53
57	4717	54
57	1665	55
57	1176	56
57	1410	57
57	4067	58
57	4037	59
57	1021	60
57	3720	61
57	4739	62
57	4613	63
57	1759	64
57	1805	65
57	1573	66
57	3504	67
57	4893	68
57	3515	69
57	2368	70
57	900	71
57	1273	72
57	1304	73
57	2506	74
57	4111	75
57	4012	76
57	5044	77
57	3532	78
57	1679	79
57	4001	80
57	1380	81
57	4338	82
57	25	83
57	201	84
57	3288	85
57	70	86
57	670	87
57	4182	88
57	4474	89
57	5136	90
57	3970	91
57	3014	92
57	2477	93
57	1502	94
57	3797	95
57	1287	96
57	1801	97
57	696	98
57	2018	99
57	4453	100
58	917	1
58	2881	2
58	886	3
58	199	4
58	3668	5
58	3276	6
58	4549	7
58	1838	8
58	3371	9
58	1253	10
58	3622	11
58	3115	12
58	4368	13
58	3601	14
58	1945	15
58	2401	16
58	1474	17
58	1948	18
58	1684	19
58	3365	20
58	1459	21
58	1266	22
58	4168	23
58	5015	24
58	3350	25
58	2565	26
58	2051	27
58	2635	28
58	312	29
58	1817	30
58	635	31
58	1351	32
58	4469	33
58	2762	34
58	3587	35
58	3999	36
58	2001	37
58	289	38
58	490	39
58	650	40
58	4939	41
58	832	42
58	2651	43
58	4126	44
58	1708	45
58	1846	46
58	3157	47
58	768	48
58	175	49
58	2489	50
58	3606	51
58	1610	52
58	763	53
58	1267	54
58	2007	55
58	4067	56
58	5038	57
58	4166	58
58	2614	59
58	3950	60
58	1	61
58	2214	62
58	2548	63
58	2383	64
58	3144	65
58	3989	66
58	923	67
58	4584	68
58	4220	69
58	2537	70
58	1679	71
58	4400	72
58	313	73
58	811	74
58	262	75
58	686	76
58	6	77
58	1273	78
58	2962	79
58	37	80
58	1781	81
58	1366	82
58	1762	83
58	1176	84
58	717	85
58	4516	86
58	1287	87
58	529	88
58	1009	89
58	3689	90
58	355	91
58	4684	92
58	347	93
58	857	94
58	4680	95
58	92	96
58	4001	97
58	3300	98
58	2256	99
58	4545	100
67	3162	1
67	4117	2
67	2117	3
67	297	4
67	3397	5
67	453	6
67	3024	7
67	4763	8
67	4906	9
67	1104	10
67	1934	11
67	3392	12
67	4157	13
67	4855	14
67	1816	15
67	3479	16
67	4605	17
67	4107	18
67	2224	19
67	5058	20
67	4972	21
67	1846	22
67	4070	23
67	1832	24
67	4922	25
67	2332	26
67	2266	27
67	1386	28
67	2524	29
67	2263	30
67	3285	31
67	3087	32
67	4027	33
67	2945	34
67	1734	35
67	288	36
67	2372	37
67	4514	38
67	354	39
67	3142	40
67	2498	41
67	3147	42
67	4087	43
67	1380	44
67	4229	45
67	543	46
67	2483	47
67	4332	48
67	501	49
67	1774	50
67	4475	51
67	2879	52
67	4725	53
67	442	54
67	3078	55
67	1696	56
67	2023	57
67	2926	58
67	1157	59
67	92	60
67	3981	61
67	2563	62
67	485	63
67	2074	64
67	3598	65
67	1194	66
67	2123	67
67	2414	68
67	693	69
67	2820	70
67	5013	71
67	4528	72
67	2921	73
67	3022	74
67	2646	75
67	2898	76
67	626	77
67	3413	78
67	996	79
67	3995	80
67	2500	81
67	814	82
67	2218	83
67	3831	84
67	3989	85
67	4034	86
67	2964	87
67	1860	88
67	3611	89
67	5008	90
67	3349	91
67	2978	92
67	2541	93
67	37	94
67	5102	95
67	3166	96
67	4944	97
67	3838	98
67	2369	99
67	2910	100
68	3162	1
68	4117	2
68	3397	3
68	3147	4
68	3024	5
68	1104	6
68	2945	7
68	4119	8
68	4142	9
68	5058	10
68	2263	11
68	1846	12
68	3392	13
68	453	14
68	3196	15
68	4027	16
68	4819	17
68	288	18
68	3285	19
68	3554	20
68	2224	21
68	2117	22
68	1774	23
68	4400	24
68	543	25
68	3995	26
68	4855	27
68	4922	28
68	1380	29
68	4222	30
68	73	31
68	1065	32
68	1818	33
68	3075	34
68	4514	35
68	2266	36
68	3932	37
68	4458	38
68	1009	39
68	4107	40
68	2372	41
68	2393	42
68	3720	43
68	2380	44
68	2498	45
68	2879	46
68	814	47
68	2356	48
68	485	49
68	501	50
68	1662	51
68	2383	52
68	354	53
68	3479	54
68	3611	55
68	1157	56
68	626	57
68	4770	58
68	2713	59
68	2671	60
68	1611	61
68	2123	62
68	5013	63
68	809	64
68	2088	65
68	92	66
68	4475	67
68	1696	68
68	4087	69
68	3413	70
68	1194	71
68	287	72
68	4045	73
68	3230	74
68	2820	75
68	4238	76
68	2177	77
68	1772	78
68	2218	79
68	4822	80
68	2265	81
68	1107	82
68	2092	83
68	714	84
68	1805	85
68	4725	86
68	565	87
68	324	88
68	1250	89
68	5048	90
68	4645	91
68	1011	92
68	201	93
68	1624	94
68	4332	95
68	2002	96
68	1421	97
68	3400	98
68	4162	99
68	3897	100
70	3166	1
70	4906	2
70	1102	3
70	1262	4
70	4547	5
70	476	6
70	1980	7
70	2030	8
70	816	9
70	3530	10
70	4853	11
70	790	12
70	2383	13
70	5008	14
70	987	15
70	4238	16
70	1734	17
70	510	18
70	306	19
70	4162	20
70	4650	21
70	3528	22
70	3831	23
70	3989	24
70	1318	25
70	3554	26
70	1604	27
70	4113	28
70	3201	29
70	865	30
70	3135	31
70	4025	32
70	4117	33
70	3288	34
70	1647	35
70	657	36
70	4091	37
70	4763	38
70	3647	39
70	206	40
70	2978	41
70	3791	42
70	4691	43
70	1723	44
70	2117	45
70	3207	46
70	1761	47
70	3928	48
70	4903	49
70	4142	50
70	1736	51
70	1513	52
70	3162	53
70	923	54
70	4276	55
70	4507	56
70	2236	57
